0	-0.037773
1.00E-08	-0.026736
1.80E-08	-0.017162
3.20E-08	-0.008581
5.60E-08	0.0091154
1.00E-07	0.02838
1.60E-07	0.053423
2.50E-07	0.095296
4.00E-07	0.16486
5.00E-07	0.22652
6.30E-07	0.31133
7.90E-07	0.42181
1.00E-06	0.57673
1.30E-06	0.72701
2.00E-06	0.90095
3.20E-06	0.96532
5.60E-06	0.97753
1.00E-05	0.97923
1.80E-05	0.9709
3.20E-05	1.0188
