0	-0.0018042
3.00E-09	-0.005179
5.00E-09	-0.0081718
1.00E-08	0.00021226
3.00E-08	0.0015282
5.00E-08	0.0040541
7.00E-08	0.053319
1.00E-07	0.079384
2.00E-07	0.16204
3.00E-07	0.28986
5.00E-07	0.54284
6.00E-07	0.62329
7.00E-07	0.68815
8.00E-07	0.7481
1.00E-06	0.79598
3.00E-06	0.94717
5.00E-06	0.98881
1.00E-05	1.0069
3.00E-05	1.0074
